,inputPlaneDists,centerPlaneDists,outputPlaneDists,inputTipDists,centerTipDists,outputTipDists,intputTipPointX,intputTipPointY,intputTipPointZ,centerTipPointX,centerTipPointY,centerTipPointZ,outputTipPointX,outputTipPointY,outputTipPointZ
0,654.3981968190316,522.541864351556,456.4340039918148,325,279,198,1522,934,754,1499,921,797,1462,904,874
1,681.7822232942129,542.4297189498378,395.57173812091276,325,279,192,1522,934,754,1499,921,797,1460,904,880
2,427.38390236413915,506.0247029543123,635.9355313237342,198,279,325,1462,904,874,1499,921,797,1522,934,754
3,638.0924697878827,520.9865641261779,438.17005831069747,325,279,279,1522,934,754,1499,921,797,1499,921,797
4,398.30641471108646,491.4997456764347,667.2008693039901,198,278,278,1462,904,874,1500,922,798,1500,922,798
5,378.51552147831404,480.7920548428395,651.8811241323068,192,278,192,1460,904,880,1500,922,798,1462,905,880
6,683.5715032094301,516.3680857682822,385.9391143690932,325,278,198,1522,934,754,1500,922,798,1462,904,874
7,403.510842481339,537.3443960813214,662.7865418066363,192,278,278,1460,904,880,1500,922,798,1500,922,798
8,661.1966424597149,446.776230343558,364.3638291598111,278,192,192,1500,922,798,1460,904,880,1460,904,880
9,646.5415686558754,459.17316994789667,340.07205118915607,192,192,130,1462,905,880,1460,904,880,1439,892,939
10,396.6887949009904,454.48982386847786,563.5840664887537,198,278,278,1462,904,874,1500,922,798,1500,922,798
11,362.42516468920866,500.513736075245,632.3385169353517,198,192,192,1462,904,874,1460,904,880,1462,905,880
12,599.2662179699437,439.71581731841303,351.1552363271834,324,278,192,1522,934,755,1500,922,798,1460,904,880
13,500.29891065242185,416.15982506724504,330.57071860647306,354,325,279,1592,975,736,1522,934,754,1499,921,797
14,495.45332777164793,414.0603820700551,378.7664187860376,354,325,279,1592,975,736,1522,934,754,1499,921,797
15,329.7104790570054,418.6179642585827,525.2056739982918,279,325,354,1499,921,797,1522,934,754,1592,975,736
16,570.6154572038861,463.71003870953666,424.26524722159365,325,325,279,1522,934,754,1522,934,754,1499,921,797
17,333.343666506505,408.2266527310533,517.83105353001,279,325,352,1499,921,797,1522,934,754,1592,975,738
18,343.6713546398652,437.11783308394087,539.4719640537403,279,323,352,1499,921,797,1522,934,756,1592,975,738
19,321.21332475474924,376.655014569035,492.3961819510789,198,278,352,1462,904,874,1500,922,798,1592,975,738
20,355.2886150723099,422.0497600994461,502.1882117294272,279,325,354,1499,921,797,1522,934,754,1592,975,736
21,516.0319757534411,427.37688285633794,385.62416936701464,354,325,279,1592,975,736,1522,934,754,1499,921,797
22,550.5588070315468,438.91343110002913,361.71397540045365,354,278,198,1592,975,736,1500,922,798,1462,904,874
23,343.27394308336306,375.81378367484075,486.56962502811456,198,282,352,1462,904,874,1502,923,795,1592,975,738
24,303.4237960345233,380.95406547246614,495.16562885563854,198,278,352,1462,904,874,1500,922,798,1592,975,738
25,281.82618756957277,357.4604873269212,480.1499765698214,279,282,352,1499,921,797,1502,923,795,1592,975,738
26,316.4316671889841,370.2782737347683,452.17806227193284,279,323,360,1499,921,797,1522,934,756,1603,981,732
27,319.4401352366355,375.35849530815204,466.8383017705381,279,325,352,1499,921,797,1522,934,754,1592,975,738
28,383.938797206013,316.0284797292801,294.838939083697,362,282,198,1607,983,731,1502,923,795,1462,904,874
29,245.09181952892675,308.4461055030522,410.84060169364955,267,282,358,1495,918,808,1502,923,795,1606,982,734
30,362.7891949879434,296.2110733919311,233.74772726167842,362,323,279,1607,983,731,1522,934,756,1499,921,797
31,373.2157552944409,319.0015673942685,274.5268657162719,361,324,279,1605,982,732,1522,934,755,1499,921,797
32,389.1066691795452,326.1901286060018,289.0069203323685,360,325,279,1603,981,732,1522,934,754,1499,921,797
33,311.35189095298585,262.484285243898,223.99553566979856,282,265,198,1502,923,795,1495,918,810,1462,904,874
34,218.7715703650728,292.4995726492605,416.23190651366457,192,193,146,1460,904,880,1477,909,880,1598,937,928
35,612.3642706755514,427.09600794200827,312.04326623082255,282,192,192,1502,923,795,1460,904,880,1460,904,880
36,315.29351404683223,436.9599523983863,646.7232793088556,130,192,74,1439,892,939,1460,904,880,1425,898,998
37,367.7091241728984,489.71318136231537,635.331409580858,192,192,192,1460,904,880,1460,904,880,1462,905,880
38,352.5067375242635,451.62041583613114,616.5241276706047,192,192,192,1460,904,880,1460,904,880,1462,905,880
39,347.40610242193503,463.9008514758299,596.3732053001711,192,278,278,1460,904,880,1500,922,798,1500,922,798
40,585.9394166635319,426.6403637725807,343.46178826763247,323,278,192,1522,934,756,1500,922,798,1460,904,880
41,312.74910071813156,420.77309799938496,562.9777970755152,192,278,352,1460,904,880,1500,922,798,1592,975,738
42,308.65028754238995,429.0640977756121,606.4676413461809,192,196,192,1460,904,880,1463,905,876,1462,905,880
43,417.39789170526484,483.9772721936434,543.9834556307756,278,278,352,1500,922,798,1500,922,798,1592,975,738
44,305.74662712775756,400.4172823443064,501.9980079641751,198,278,352,1462,904,874,1500,922,798,1592,975,738
45,541.2180706517476,423.9870281034551,324.77838598034816,352,196,192,1592,975,738,1463,905,876,1460,904,880
46,322.35074065371714,342.2703609721414,426.30622796295154,192,192,192,1460,904,880,1460,904,880,1460,904,880
47,304.42240390615143,399.7061420593884,551.8459930089191,192,192,192,1460,904,880,1460,904,880,1465,906,881
48,489.208544487931,548.3073955364819,614.8251784043981,192,192,192,1462,905,880,1462,905,880,1462,905,880
49,387.45322298311055,477.429575958591,569.8192695934388,198,282,352,1462,904,874,1502,923,795,1592,975,738
50,295.53003231482245,333.68697906870744,417.21097780379654,192,192,192,1460,904,880,1460,904,880,1460,904,880
51,503.38057173474624,369.4536506789451,264.89431854987,352,196,130,1592,975,738,1465,906,877,1439,892,939
52,501.88245635806,381.01705998550773,300.75405234177646,352,278,192,1592,975,738,1500,922,798,1460,904,880
53,400.75054585115663,303.79433832775754,251.01792764661252,358,278,198,1606,982,734,1500,922,798,1462,904,874
54,424.33595181176906,324.8830558831901,237.21298446754554,361,278,192,1605,982,732,1500,922,798,1460,904,880
55,495.08080148597963,359.3953255121719,261.3522527165205,358,196,192,1606,982,734,1465,906,877,1460,904,880
56,208.67438750359375,292.210540535416,467.39811724053834,192,192,352,1460,904,880,1465,906,881,1592,975,738
57,506.4869198705925,364.78212675513583,250.4156544627352,352,192,130,1592,975,738,1462,905,880,1439,892,939
58,268.40827110951705,210.20704079549762,154.62535367784935,358,282,266,1606,982,734,1502,923,795,1495,918,809
59,240.89209202462416,293.385412043612,385.8574866450047,198,266,358,1462,904,874,1497,919,809,1606,982,734
60,297.91945220142975,255.0,181.95329070945652,364,352,198,1633,991,730,1592,975,738,1462,904,874
61,197.93433254491248,266.11839470431204,348.17237110373935,279,282,358,1499,921,797,1502,923,795,1606,982,734
62,345.34185961160284,269.9277681158424,222.54437759691885,358,278,198,1606,982,734,1500,922,798,1462,904,874
63,177.12707302950614,146.15744934829698,108.97706180660222,266,196,192,1497,919,809,1465,906,877,1460,904,880
64,307.64590034648603,257.046688366141,191.58288023724876,358,283,267,1606,982,734,1505,924,794,1495,918,808
65,414.53829738638143,345.84678688691037,302.0413878924542,363,325,279,1605,982,730,1522,934,754,1499,921,797
66,320.9657302579202,394.7328210321508,482.13898411142816,325,325,352,1522,934,754,1522,934,754,1592,975,738
67,312.3123436561546,356.0519624998576,468.8037969129516,198,278,352,1462,904,874,1500,922,798,1592,975,738
68,328.14326139660403,331.0951524864114,344.55478519387884,279,278,278,1499,921,797,1500,922,798,1500,922,798
69,367.1021656160584,440.43728270890057,553.976533799041,198,323,352,1462,904,874,1522,934,756,1592,975,738
70,589.7414687810244,404.357515077932,298.74738492579314,192,192,130,1462,905,880,1460,904,880,1439,892,939
71,281.8332840528244,397.40281830908043,552.1023455845846,130,190,193,1439,892,939,1462,905,882,1498,915,881
72,270.42189260487027,383.9869789459012,596.5593013272025,74,74,74,1423,897,998,1425,898,998,1448,904,999
73,264.6148144001012,391.54820903689495,584.3449323815515,74,74,74,1423,897,998,1425,898,998,1453,905,999
74,277.52657530405986,405.2924869769979,601.095666262867,130,190,74,1439,892,939,1462,905,882,1448,904,999
75,387.25443832188677,487.30791087360774,673.9829374694882,192,192,192,1460,904,880,1460,904,880,1460,904,880
76,395.6134476986342,533.0534682374742,684.6919015148346,192,192,192,1460,904,880,1460,904,880,1460,904,880
77,439.0626379003342,545.5281844231332,694.1181455631311,198,192,192,1462,904,874,1460,904,880,1460,904,880
78,632.2127806363931,487.17450672218064,385.13504125176667,278,192,192,1500,922,798,1460,904,880,1460,904,880
79,558.0367371419197,466.7086885842174,377.50761581721764,325,325,198,1522,934,754,1522,934,754,1462,904,874
80,382.8642056917831,327.5393106178249,313.7530876342096,363,325,325,1605,982,730,1522,934,754,1522,934,754
81,386.4789774360308,342.8075261717572,311.82527158650885,363,325,325,1605,982,730,1522,934,754,1522,934,754
82,308.56603831270866,246.12598400006448,203.60009823180343,358,282,198,1606,982,734,1502,923,795,1462,904,874
83,165.18474505837395,192.91708063310517,229.2705825002414,192,196,197,1460,904,880,1465,906,877,1502,916,877
84,271.89336144893275,228.45130772223652,166.30694513459142,348,193,130,1592,973,742,1498,915,881,1439,892,939
85,292.5918659156471,238.01470542804702,185.23768515072737,358,197,190,1606,982,734,1498,915,877,1460,904,882
86,200.63897926375125,283.31607790593176,379.97499917757744,198,278,358,1462,904,874,1500,922,798,1606,982,734
87,401.6266923400386,304.00822357298165,242.75296084703066,358,266,192,1606,982,734,1497,919,809,1460,904,880
88,592.1604512292255,487.0821285984531,399.95374732586265,325,325,279,1522,934,754,1522,934,754,1499,921,797
89,392.5226108136957,448.8630080547962,554.1849871658379,279,282,323,1499,921,797,1502,923,795,1522,934,756
90,450.35208448501714,386.02590586643277,341.24038447991467,282,278,192,1502,923,795,1500,922,798,1460,904,880
91,458.21937977348796,501.6871535130235,562.8827586629386,324,325,352,1522,934,755,1522,934,754,1592,975,738
92,427.2376387913406,495.00909082561304,613.0497532827169,279,278,323,1499,921,797,1500,922,798,1522,934,756
93,436.90845723103143,512.7357994133041,629.0063592683305,279,279,325,1499,921,797,1499,921,797,1522,934,754
94,470.7122263124254,564.3208307337237,700.559776179021,198,279,278,1462,904,874,1499,921,797,1500,922,798
95,678.3236690548251,554.0740022776741,460.26622730763114,325,279,279,1522,934,754,1499,921,797,1499,921,797
96,580.3430020255263,495.31606071275337,434.6308778722469,325,325,279,1522,934,754,1522,934,754,1499,921,797
97,610.3072996450231,496.77057078695793,409.09778782095606,325,325,279,1522,934,754,1522,934,754,1499,921,797
98,649.6799211919666,512.0292960368577,378.133574282951,278,278,192,1500,922,798,1500,922,798,1460,904,880
99,429.77784959208867,546.5757038142109,681.8995527201936,192,192,192,1460,904,880,1460,904,880,1460,904,880
100,421.76415210399284,558.3269651378124,700.0421415886332,192,192,192,1460,904,880,1460,904,880,1460,904,880
101,224.5306215196493,364.3693181375183,550.1099890021994,74,75,73,1423,897,998,1432,900,998,1485,911,1000
102,269.4308816746885,363.363454408943,536.0195891942756,130,190,133,1439,892,939,1462,905,882,1506,914,939
103,506.80469611083913,342.6689364386565,242.56545508377732,352,190,74,1592,975,738,1462,905,882,1423,897,998
104,248.68856025157248,347.05331002599587,528.3152467987271,130,192,194,1439,892,939,1462,905,880,1537,925,881
105,473.56520142426007,353.9152440910111,258.8339235880799,352,196,192,1592,975,738,1465,906,877,1460,904,880
106,279.1003403795846,396.2486593037256,558.8103434976844,192,192,352,1460,904,880,1462,905,880,1592,975,738
107,289.4270201622509,414.77463760456715,599.5047956438714,74,190,192,1423,897,998,1460,904,882,1465,906,881
108,528.3351209223176,380.48521653278465,289.25075626521703,192,190,74,1462,905,880,1460,904,882,1423,897,998
109,625.1423837814871,450.7393925540567,336.15026401893545,192,192,130,1462,905,880,1460,904,880,1439,892,939
110,402.4052683551745,508.8133252972056,596.8735209405759,192,192,192,1460,904,880,1460,904,880,1462,905,880
111,219.72937900972642,296.70861126701396,422.93852981254855,192,193,146,1460,904,880,1498,915,881,1598,937,928
112,389.5908109799306,301.3370206264076,223.4390297150433,358,196,192,1606,982,734,1465,906,877,1460,904,880
113,216.566387050253,314.9888886929188,485.02989598580416,130,190,352,1439,892,939,1462,905,882,1592,975,738
114,245.98170663689606,322.628269065189,404.4181004851291,192,193,358,1460,904,880,1502,916,881,1606,982,734
115,445.20781664296953,304.44047037146686,198.5572965166478,358,193,130,1606,982,734,1498,915,881,1439,892,939
116,211.89856063692363,302.3011743278547,425.9917839583294,192,193,146,1460,904,880,1498,915,881,1598,937,928
117,457.19689412768327,320.6555784638714,240.85887984460942,352,193,130,1592,975,738,1465,906,880,1439,892,939
118,453.4611339464497,305.3931891840419,198.00505044063902,358,192,130,1606,982,734,1465,906,881,1439,892,939
119,457.8405836096228,325.63322926261685,228.05701041625534,147,133,74,1582,933,927,1491,910,939,1423,897,998
120,367.589444897429,443.9380587424331,544.2591294594882,192,196,352,1462,905,880,1465,906,877,1592,975,738
121,297.9312001117036,456.3080100107821,634.814146030159,130,192,74,1439,892,939,1460,904,880,1425,898,998
122,549.3250403904777,586.6489580660652,620.7704889892882,192,192,190,1462,905,880,1462,905,880,1462,905,882
123,285.30860484745284,407.99632351284737,593.5596010511497,74,74,190,1423,897,998,1425,898,998,1462,905,882
124,354.80839899867084,314.2689930616764,287.3273394579778,74,74,74,1425,898,998,1423,897,998,1423,897,998
125,248.8593980544034,289.6497885378134,371.47005262874154,74,74,74,1423,897,998,1423,897,998,1425,898,998
126,232.22402976436354,354.9450661722177,551.9293433040139,74,74,74,1423,897,998,1425,898,998,1453,905,999
127,232.40912202407202,310.84883786174913,420.0987979035408,74,74,75,1423,897,998,1425,898,998,1436,901,998
128,230.8029462550251,323.6186026791414,576.2803137362928,74,74,73,1423,897,998,1425,898,998,1458,906,1000
129,208.10093704738574,320.2311665031997,518.2837060915575,74,75,74,1423,897,998,1444,903,998,1505,915,999
130,182.8250529878222,309.4785937670003,526.6402946983833,74,74,74,1423,897,998,1448,904,999,1505,915,999
131,466.08368347325785,300.5944111256894,195.7370685383839,141,75,74,1566,929,933,1444,903,998,1423,897,998
132,226.91408065609326,311.0417978343104,444.90560796645394,74,75,132,1423,897,998,1432,900,998,1530,920,941
133,212.00943375236866,308.11848370391544,452.8807790136384,74,74,73,1423,897,998,1453,905,999,1568,926,999
134,403.3559222324621,287.21594663249465,188.3772810080876,146,131,74,1598,937,928,1495,911,941,1423,897,998
135,393.30776753072143,283.2613634084253,186.08868853318302,164,193,130,1610,941,911,1502,916,881,1439,892,939
136,403.55792644922735,267.71253239249,173.0231198424072,147,135,130,1602,938,927,1495,911,937,1439,892,939
137,364.8479135201406,288.37649002649295,214.22884959780743,362,197,192,1632,990,732,1498,915,877,1460,904,880
138,401.89302059130114,276.7923409344991,200.74610830598934,149,192,130,1574,931,925,1465,906,881,1439,892,939
139,362.5382738415353,262.8573757762943,182.9562789302406,166,131,74,1629,946,910,1495,911,941,1423,897,998
140,352.8824166772836,243.52617929085162,140.43503836293846,166,132,74,1644,950,910,1514,916,941,1423,897,998
141,187.49133313302778,251.63664280068593,324.3424116578034,130,136,166,1439,892,939,1522,918,937,1644,950,910
142,544.342722923711,451.8517455980446,373.8729730804301,325,192,72,1522,934,754,1460,904,880,1432,900,1001
143,242.66231681083076,238.88490952757982,235.31680772949474,282,193,72,1502,923,795,1498,915,881,1506,915,1001
144,248.05846085146945,255.00784301664135,271.94668595149307,362,358,192,1607,983,731,1606,982,734,1587,936,883
145,230.90041143315443,242.34273250914705,245.22642598219304,363,351,71,1605,982,730,1593,975,739,1582,928,1001
146,591.8352811382573,649.659911030379,715.2607915998192,192,192,192,1460,904,880,1460,904,880,1460,904,880
147,205.7984450864486,294.26858479966904,475.0621012036216,74,74,73,1423,897,998,1425,898,998,1485,911,1000
148,217.5453975610608,372.61508289386245,532.4706564685043,74,75,74,1423,897,998,1444,903,998,1505,915,999
149,214.29185705481206,335.3356527421443,578.3908712972569,74,73,73,1423,897,998,1425,898,999,1458,906,1000
150,231.7412350014559,315.32998588779975,419.7082319897955,74,74,71,1423,897,998,1425,898,998,1425,898,1001
151,207.08935269588343,344.60992440729274,518.3107176202321,67,72,73,1421,895,1005,1444,903,1001,1505,915,1000
152,176.04828883008207,294.5420173761292,448.972159493214,74,74,73,1423,897,998,1458,906,999,1574,927,999
153,216.42781706610637,316.7238544852598,441.5178365592946,130,74,73,1439,892,939,1480,910,999,1574,927,999
154,350.3155720204285,257.1108710264893,144.6962335377117,77,73,74,1643,938,994,1530,919,1000,1423,897,998
155,345.38239677204166,252.50346532275552,156.323382767902,166,74,74,1644,950,910,1505,915,999,1423,897,998
156,407.9509774470457,274.4266750882647,189.51517089668573,138,74,74,1588,934,936,1458,906,999,1423,897,998
157,354.6124645299429,252.84184780213894,173.50792489105504,139,74,74,1579,932,935,1458,906,999,1423,897,998
158,335.2014319778482,231.2271610343387,161.4249051416788,133,74,74,1555,926,941,1453,905,999,1423,897,998
159,166.1836333698358,278.39001418872766,447.8772153168768,70,73,73,1421,895,1002,1458,906,1000,1580,928,999
160,158.4613517549311,290.36700914532287,422.8924213083039,71,73,71,1423,897,1001,1485,911,1000,1582,928,1001
161,330.5873560800534,230.30848877103944,155.23208431248997,167,132,74,1673,957,910,1534,921,941,1423,897,998
162,298.5916944591728,219.98636321372285,159.76545308670458,166,134,130,1644,950,910,1522,918,939,1439,892,939
163,233.73061416938947,177.9213309302738,147.30919862656236,132,76,74,1518,917,941,1450,904,997,1423,897,998
164,152.24979474534604,235.51220775153035,335.91367938802375,74,74,72,1423,897,998,1505,915,999,1633,936,999
165,130.23440405668543,208.09132610466972,308.8057641949062,74,74,96,1423,897,998,1505,915,999,1669,945,976
166,316.53593792806527,217.1128738697915,141.6827441857335,77,72,75,1643,938,994,1525,918,1000,1440,902,998
167,303.50288301760827,211.11608181282637,123.60420704814217,167,74,74,1673,957,910,1530,919,999,1423,897,998
168,327.557628517487,218.16278326057358,131.32402674301454,162,74,74,1643,949,914,1505,915,999,1423,897,998
169,298.3856564917288,212.46176126540982,144.18044250174847,166,190,130,1644,950,910,1508,917,884,1439,892,939
170,282.69594974106013,207.28000385951367,132.18925826253812,167,136,130,1673,957,910,1530,920,937,1439,892,939
171,286.4856017324431,216.8732348631338,138.9280389266328,167,194,130,1673,957,910,1537,925,881,1439,892,939
172,286.7978382066364,215.65017968923652,131.19832316001603,167,133,74,1673,957,910,1542,923,941,1423,897,998
173,240.0041666304983,185.06755523321746,141.4885154349992,166,131,74,1629,946,910,1510,915,941,1423,897,998
174,314.36284767764784,226.61200321253946,168.3478541591784,166,136,131,1644,950,910,1518,917,937,1443,894,939
175,308.7037414739251,233.82472067769052,156.2145959889792,354,194,130,1632,987,738,1537,925,881,1439,892,939
176,135.94851966829208,177.1016657177453,236.4698712309879,130,193,166,1439,892,939,1498,915,881,1629,946,910
177,351.09542862304545,418.74335815628166,482.4220144230568,325,325,354,1522,934,754,1522,934,754,1592,975,736
178,311.746692043396,381.7970665157081,470.3243561628507,325,325,354,1522,934,754,1522,934,754,1592,975,736
179,307.6166445431716,384.4918724758691,468.5402864215627,325,325,360,1522,934,754,1522,934,754,1603,981,732
180,544.3987509170094,392.6232290631821,263.2983099072229,352,278,192,1592,975,738,1500,922,798,1460,904,880
181,320.8067954392488,376.21536385426896,461.8203113766219,279,282,352,1499,921,797,1502,923,795,1592,975,738
182,410.67018396762137,371.86153336961326,326.5302436222409,363,354,325,1605,982,730,1592,975,736,1522,934,754
183,333.92364396670087,375.4823564430158,421.20897426336967,325,325,360,1522,934,754,1522,934,754,1603,981,732
184,275.59571839925235,350.4240288564698,441.7669068637894,198,278,358,1462,904,874,1500,922,798,1606,982,734
185,250.89838580588756,332.4063777968166,444.292696316291,198,278,352,1462,904,874,1500,922,798,1592,975,738
186,379.58925169187813,431.7151838886374,483.7385657563391,278,352,352,1500,922,798,1592,975,738,1592,975,738
187,190.4599695474091,295.0254226333724,488.73919425394973,72,74,74,1422,896,1000,1448,904,999,1551,923,999
188,181.11046352985792,289.2714987688901,477.16663755966846,70,73,74,1421,895,1002,1448,904,1000,1551,923,999
189,169.8646520027048,295.8479339120015,452.85207297747905,67,73,74,1421,895,1005,1458,906,1000,1551,923,999
190,352.239975017033,246.52383251929214,133.90668392578468,72,72,71,1645,938,999,1506,915,1001,1425,898,1001
191,356.62585436280415,229.94347131414713,121.16104984688768,72,73,69,1639,937,999,1505,915,1000,1422,896,1003
192,190.90835497693652,313.6064412603797,495.71967885086025,74,74,74,1423,897,998,1458,906,999,1530,919,999
193,228.78811157925142,160.18426889054993,111.82128598795491,135,74,74,1585,933,939,1485,911,999,1423,897,998
194,124.17326604386308,151.64102347320133,193.32097661661032,130,132,136,1439,892,939,1473,904,939,1534,921,937
195,247.7660186546977,282.591578076913,398.1996986437835,67,71,72,1421,895,1005,1423,897,1001,1432,900,1001
196,290.31879029783795,240.51195396487051,217.41665069630707,72,71,67,1432,900,1001,1423,897,1001,1421,895,1005
197,213.7779221528734,261.19150062741323,327.98475574331195,67,71,72,1421,895,1005,1425,898,1001,1436,901,1001
198,137.77155003846042,137.09121051329294,146.54692081377897,74,74,72,1423,897,998,1425,898,998,1440,902,1001
199,175.3681841155915,205.78143745245828,263.19764436635825,59,69,72,1420,892,1012,1422,896,1003,1432,900,1001
200,262.84976697726023,200.61405733397646,169.1892431568863,73,71,67,1448,904,1000,1425,898,1001,1421,895,1005
201,222.0,358.5875067539303,563.0435151922096,70,71,72,1421,895,1002,1425,898,1001,1432,900,1001
202,245.54836590781866,374.4395812410862,620.2289899706398,70,74,71,1421,895,1002,1425,898,998,1425,898,1001
203,288.38342532122056,268.3598330600166,253.01580978270903,74,74,70,1423,897,998,1423,897,998,1421,895,1002
204,673.0534897019701,591.9898647781058,539.7110337949373,74,74,71,1425,898,998,1425,898,998,1425,898,1001
205,555.8938747638797,417.25771412881033,327.34538334914697,190,190,74,1462,905,882,1460,904,882,1423,897,998
206,573.320154887302,426.03051533898366,297.2759660652035,190,190,74,1462,905,882,1460,904,882,1423,897,998
207,437.75107081536646,513.2046375472459,594.9672259881212,192,192,196,1460,904,880,1462,905,880,1465,906,877
208,436.9221898690887,339.9911763560931,250.14195969489006,358,278,192,1606,982,734,1500,922,798,1460,904,880
209,303.11878859615416,263.27552108010343,249.19069003476034,196,192,192,1465,906,877,1460,904,880,1460,904,880
