,inputPlaneDists,centerPlaneDists,outputPlaneDists,inputTipDists,centerTipDists,outputTipDists,intputTipPointX,intputTipPointY,intputTipPointZ,centerTipPointX,centerTipPointY,centerTipPointZ,outputTipPointX,outputTipPointY,outputTipPointZ
422,289.44947745677484,253.25283808873692,238.7697635798972,362,352,279,1607,983,731,1592,975,738,1499,921,797
423,238.6063704095094,241.73952924583932,265.2357441974969,325,325,362,1522,934,754,1522,934,754,1607,983,731
424,182.01373574541017,237.05484597451283,294.6760933635438,325,354,362,1522,934,754,1592,975,736,1607,983,731
425,187.14967272212903,230.3410514867031,280.5583718230486,325,354,362,1522,934,754,1592,975,736,1607,983,731
426,219.85677155821242,206.6978471102203,233.67284823016988,325,352,362,1522,934,754,1592,975,738,1607,983,731
427,214.5367101453735,240.3289412451193,289.44602260179704,323,352,362,1522,934,756,1592,975,738,1607,983,731
428,282.4712374738356,248.3606248985535,220.83930809527547,362,352,282,1607,983,731,1592,975,738,1502,923,795
429,211.31019852340302,185.9193373482167,149.17774632967212,364,349,278,1633,991,730,1591,973,741,1500,922,798
430,146.181394164921,143.05593311708537,129.00387591076478,351,342,277,1607,979,740,1588,969,746,1506,923,799
431,147.14958375748128,157.45793088949188,194.20865068271289,279,280,342,1499,921,797,1503,923,797,1588,969,746
432,109.73149046650191,157.20687007888682,178.01123560045303,278,342,356,1500,922,798,1588,969,746,1634,988,737
433,258.01937911715083,232.66714422109538,211.45685139053782,97,73,74,1693,951,976,1609,932,999,1551,923,999
434,167.29016707505556,215.5110205998756,257.33441277839233,70,70,98,1527,918,1002,1606,931,1002,1716,957,976
435,240.49116407884927,215.2812114421507,187.71520982594885,98,69,70,1716,957,976,1624,934,1002,1565,925,1002
436,169.8646520027048,196.01020381602586,235.6713813766958,73,69,98,1574,927,999,1624,934,1002,1716,957,976
437,176.72011770027768,217.02304025149036,260.6702898298922,70,70,70,1527,918,1002,1600,930,1002,1666,941,1001
438,231.2876996297036,212.07074291377393,183.60283222216373,97,73,73,1693,951,976,1615,933,999,1562,925,999
439,226.2144999773445,212.5111761766896,180.21653642216077,96,73,74,1669,945,976,1603,931,999,1551,923,999
440,167.8809101714665,204.97316897584426,242.64789304669432,71,69,98,1582,928,1001,1636,936,1002,1716,957,976
441,157.6356558650358,192.753728887407,224.76877007271273,70,69,70,1565,925,1002,1624,934,1002,1666,941,1001
442,106.44247272588137,74.65922581972036,24.351591323771842,77,73,73,1643,938,994,1562,925,999,1458,906,1000
443,77.23988606931007,105.03332804400706,129.5414991421668,129,80,87,1547,923,944,1618,933,991,1657,941,985
444,76.249590162833,109.54907576059234,139.73546436034053,133,119,97,1582,932,941,1644,941,953,1693,951,976
445,83.36666000266533,84.11896337925236,98.79777325425913,285,342,344,1503,923,792,1588,969,746,1637,983,746
446,37.86819245752297,34.058772731852805,6.4031242374328485,350,283,256,1622,982,741,1582,935,792,1533,922,818
447,32.218007387174026,19.748417658131498,0.0,337,271,236,1638,978,751,1588,934,803,1535,914,834
448,49.53786430600334,43.15089802078283,24.124676163629637,329,263,243,1608,964,756,1574,930,811,1537,919,829
449,94.70480452437458,74.3370701601832,46.10856753359401,195,190,180,1569,932,880,1508,917,884,1459,900,890
450,47.36032094485847,25.96150997149434,9.899494936611665,196,198,201,1565,931,879,1535,924,876,1494,911,871
451,122.86984984120393,118.68024266911489,108.07867504739313,342,342,282,1605,974,747,1588,969,746,1522,926,794
452,75.47847375245475,81.73738434767778,110.16805344563369,325,351,358,1525,935,754,1593,975,739,1638,989,735
453,94.678403028357,90.75791976461338,94.50396817065408,325,343,357,1522,934,754,1587,969,745,1608,982,735
454,96.17692030835673,96.60745312862771,120.04165943538102,325,343,362,1522,934,754,1587,969,745,1632,990,732
455,76.3544366752843,69.0941386804988,93.1074647920348,325,352,358,1522,934,754,1592,975,738,1638,989,735
456,85.55699854482975,114.35471131527551,118.10588469674151,285,338,359,1503,923,792,1585,965,749,1621,986,734
457,260.42081330031976,238.97489407885507,218.8880992653552,353,191,192,1635,987,739,1622,943,884,1587,936,883
458,241.06015846671968,216.12959075517634,194.26270872197782,166,192,195,1649,951,910,1601,939,883,1569,932,880
459,196.29314812290315,213.92054599780732,233.7819496881656,195,192,166,1578,934,880,1601,939,883,1658,953,910
460,200.78346545470322,180.11107683871083,149.0570360633808,170,191,193,1629,946,906,1579,934,884,1502,916,881
461,33.2264954516723,67.65352910233139,108.94952959971879,204,193,132,1503,912,868,1498,915,881,1530,920,941
462,270.1407040784487,241.40008285002722,226.12607103118384,167,166,173,1673,957,910,1644,950,910,1610,941,902
463,309.7305280401013,287.81070167733515,276.3512257978965,358,352,352,1606,982,734,1592,975,738,1592,975,738
464,321.7965195585558,297.3768652736793,285.5118211212979,358,352,352,1606,982,734,1592,975,738,1592,975,738
465,483.6217530260607,453.1346378285377,447.16104481495256,325,325,325,1522,934,754,1522,934,754,1522,934,754
466,440.29308420641814,460.6061224082893,501.73000707551864,325,325,325,1522,934,754,1522,934,754,1522,934,754
467,566.1819495533216,497.5087938921281,438.9236835715293,325,325,325,1522,934,754,1522,934,754,1522,934,754
468,454.8692119719689,510.687771539519,553.4022045492771,325,325,325,1522,934,754,1522,934,754,1522,934,754
469,580.2223711647113,499.2023637764549,452.1559465494178,325,325,325,1522,934,754,1522,934,754,1522,934,754
470,580.8519604856301,548.2353509214815,530.7928032669622,325,325,325,1522,934,754,1522,934,754,1522,934,754
471,580.1043009666452,540.5931927059386,518.3570198232103,325,325,325,1522,934,754,1522,934,754,1522,934,754
472,569.7051869168824,541.1441582425149,522.5112438981577,325,325,325,1522,934,754,1522,934,754,1522,934,754
473,607.531069164368,553.8862699146821,510.2783554100644,325,325,325,1522,934,754,1522,934,754,1522,934,754
474,476.6497666001736,454.33247737752583,451.56284169537247,325,325,325,1522,934,754,1522,934,754,1522,934,754
475,456.6607055572003,430.3545050304458,422.49970414190824,325,325,325,1522,934,754,1522,934,754,1522,934,754
476,462.2585856422788,434.28216633889076,428.6851991846698,354,325,325,1592,975,736,1522,934,754,1522,934,754
477,463.2321232384473,425.16584999268224,420.9940617158394,325,325,325,1522,934,754,1522,934,754,1522,934,754
478,461.1041097192694,426.9918032000146,416.5633205168213,354,325,325,1592,975,736,1522,934,754,1522,934,754
479,482.49352327259277,435.08389995493974,417.58472194274543,354,325,325,1592,975,736,1522,934,754,1522,934,754
480,481.27019438149296,431.35368318816984,406.0504894714449,354,325,325,1592,975,736,1522,934,754,1522,934,754
481,523.6086324727659,474.8641911115219,446.0650176824002,325,325,325,1522,934,754,1522,934,754,1522,934,754
482,508.6511574743539,439.878392285868,394.09262870548594,325,325,325,1522,934,754,1522,934,754,1522,934,754
483,476.4514665734591,444.2488041627124,433.62656745176486,354,325,325,1592,975,736,1522,934,754,1522,934,754
484,504.0674558032883,464.3123948377859,440.87866811629704,325,325,325,1522,934,754,1522,934,754,1522,934,754
485,517.8822259935168,472.41718851032505,443.99211704713855,325,325,325,1522,934,754,1522,934,754,1522,934,754
486,447.10848795342724,458.48664102675883,474.8473438906445,325,325,325,1522,934,754,1522,934,754,1522,934,754
487,359.33549782897876,420.1487831709143,481.43223822257687,325,325,354,1522,934,754,1522,934,754,1592,975,736
488,449.90110024315345,408.65755835417997,365.2738698565776,354,325,325,1592,975,736,1522,934,754,1522,934,754
489,512.2352974952039,456.331020203536,426.017605270017,354,325,325,1592,975,736,1522,934,754,1522,934,754
490,415.77036931460134,434.8195027824764,487.45563900728445,279,325,325,1499,921,797,1522,934,754,1522,934,754
491,532.3354205761626,486.0637818229209,426.5231529471759,325,325,325,1522,934,754,1522,934,754,1522,934,754
492,412.62695016200774,441.18703516762594,477.5185860257169,325,325,325,1522,934,754,1522,934,754,1522,934,754
493,553.2323200970818,512.6529040198641,471.79974565487,325,325,325,1522,934,754,1522,934,754,1522,934,754
494,401.1957128385098,466.1555534368329,549.0974412615669,325,325,354,1522,934,754,1522,934,754,1592,975,736
495,546.8281265626339,494.78682278330734,462.0963103077106,354,325,325,1592,975,736,1522,934,754,1522,934,754
496,551.3202336210779,522.4758367618545,509.2278468426486,325,325,325,1522,934,754,1522,934,754,1522,934,754
497,524.0238544188613,512.6694841708447,516.5404146821428,325,325,325,1522,934,754,1522,934,754,1522,934,754
498,527.8721436105527,496.6457490002305,467.8557469990082,325,325,325,1522,934,754,1522,934,754,1522,934,754
499,528.3758132238833,481.8350340106041,454.3841986689238,325,325,325,1522,934,754,1522,934,754,1522,934,754
500,463.7822765048272,414.2137129550397,368.80889360209306,354,325,325,1592,975,736,1522,934,754,1522,934,754
501,368.5661406043697,401.2343454890172,463.6097496817771,325,325,354,1522,934,754,1522,934,754,1592,975,736
502,350.9558376776201,414.3138906674503,488.78011416177725,325,325,354,1522,934,754,1522,934,754,1592,975,736
503,390.29988470405675,426.3167836245718,476.7661900764357,279,325,325,1499,921,797,1522,934,754,1522,934,754
504,391.38855374167497,410.19751340055683,460.53230071299015,279,279,325,1499,921,797,1499,921,797,1522,934,754
505,406.0320184418958,491.107931110871,597.2361342048888,279,278,325,1499,921,797,1500,922,798,1522,934,754
506,582.6516969854289,504.31141172890386,428.51371039909566,325,325,279,1522,934,754,1522,934,754,1499,921,797
507,642.8833486722144,653.64363379444,671.2898032891607,325,325,325,1522,934,754,1522,934,754,1522,934,754
508,531.6521419123599,588.6815777650936,653.6313945948435,325,325,325,1522,934,754,1522,934,754,1522,934,754
509,642.7767886288366,576.2265179597343,540.2712281808092,325,325,279,1522,934,754,1522,934,754,1499,921,797
510,677.490221331644,610.5292785772031,538.1208042809718,325,325,279,1522,934,754,1522,934,754,1499,921,797
511,653.8822523971728,572.0183563488151,507.60319147932864,325,325,279,1522,934,754,1522,934,754,1499,921,797
512,419.05369584338473,484.45226803060797,600.5738922064462,279,278,325,1499,921,797,1500,922,798,1522,934,754
513,428.4927070557911,394.812613780259,375.99335100504106,192,192,192,1460,904,880,1460,904,880,1460,904,880
514,297.63400343374747,333.45614404296106,369.98513483652283,282,352,358,1502,923,795,1592,975,738,1606,982,734
515,349.60263156904296,304.34355587066403,267.0374505570333,362,325,279,1607,983,731,1522,934,754,1499,921,797
516,309.4155781469317,291.2885167664527,290.4014462773903,198,192,190,1462,904,874,1460,904,880,1462,905,882
517,239.83536019528063,274.3902330623304,342.7841886668637,130,190,190,1439,892,939,1460,904,882,1462,905,882
518,232.1098877687032,307.2751210234893,409.33360477732583,130,190,132,1439,892,939,1462,905,882,1522,918,941
519,454.6702101523697,473.19974640737075,503.64074497601956,279,279,325,1499,921,797,1499,921,797,1522,934,754
520,669.1023837948868,639.5021501136646,608.4365209288476,325,325,325,1522,934,754,1522,934,754,1522,934,754
521,680.2058511950629,587.5551037987841,510.0607806918701,325,279,279,1522,934,754,1499,921,797,1499,921,797
522,682.1158259416065,590.5954622243554,501.745951652826,325,325,279,1522,934,754,1522,934,754,1499,921,797
523,612.0367636016647,556.1519576518633,501.7678746193303,282,278,278,1502,923,795,1500,922,798,1500,922,798
524,572.623785744183,526.3800908089135,503.54145807470513,325,325,325,1522,934,754,1522,934,754,1522,934,754
525,581.0972379903384,549.0482674592463,529.3807703345485,325,325,325,1522,934,754,1522,934,754,1522,934,754
526,614.8390033171286,575.4076815615168,539.2606049026759,325,325,325,1522,934,754,1522,934,754,1522,934,754
527,637.9514088079122,593.9898989040133,551.2549319507264,325,325,325,1522,934,754,1522,934,754,1522,934,754
528,544.3978324718055,589.6609195122227,628.7932887682565,325,325,325,1522,934,754,1522,934,754,1522,934,754
529,673.631204740398,603.5735249329613,551.3637637712511,325,325,325,1522,934,754,1522,934,754,1522,934,754
530,664.3538213933897,614.6616955691968,560.5970032028356,325,325,325,1522,934,754,1522,934,754,1522,934,754
531,544.0386015716164,568.0853809067788,612.1617433325935,279,325,325,1499,921,797,1522,934,754,1522,934,754
532,637.5680355852229,578.7469222380366,533.342291591432,325,325,325,1522,934,754,1522,934,754,1522,934,754
533,555.7202533649462,536.5948192071928,532.8508234018223,325,325,325,1522,934,754,1522,934,754,1522,934,754
534,598.4028743246477,551.1370065600748,516.6062330247285,325,325,325,1522,934,754,1522,934,754,1522,934,754
535,671.2898032891607,638.1629885852046,611.4392856204122,325,325,325,1522,934,754,1522,934,754,1522,934,754
536,592.2187095997559,539.3662948312584,494.2489251379309,325,325,325,1522,934,754,1522,934,754,1522,934,754
537,606.4008575191826,557.2674402833885,524.2528016138779,325,325,325,1522,934,754,1522,934,754,1522,934,754
538,504.7326024738247,451.8462127759842,412.22809220139277,354,325,325,1592,975,736,1522,934,754,1522,934,754
539,549.4124134018087,574.7034017647712,605.8423887447956,325,325,325,1522,934,754,1522,934,754,1522,934,754
540,525.1561672493241,406.48985227186176,343.2506372900129,352,282,198,1592,975,738,1502,923,795,1462,904,874
541,465.8723000995015,435.90595315962366,409.20532743355136,325,325,282,1522,934,754,1522,934,754,1502,923,795
542,421.2327147788975,376.00132978488256,324.2899936784976,354,354,325,1592,975,736,1592,975,736,1522,934,754
543,407.98406831639886,365.8155272811694,316.7617401139222,363,354,325,1605,982,730,1592,975,736,1522,934,754
544,459.7662449549771,426.3449307778855,386.1411658966187,363,325,325,1605,982,730,1522,934,754,1522,934,754
545,460.89586676384937,422.32215191723014,389.2043165228258,360,354,325,1603,981,732,1592,975,736,1522,934,754
546,254.77244748991205,302.97854709533476,349.35512018575025,325,325,360,1522,934,754,1522,934,754,1603,981,732
547,308.7523279264466,287.2925338396388,263.56593103054877,363,354,325,1605,982,730,1592,975,736,1522,934,754
548,401.31533735953826,381.7721833764215,367.2900760978984,363,354,354,1605,982,730,1592,975,736,1592,975,736
549,352.814398799142,319.27104472532426,281.215220071745,363,354,325,1605,982,730,1592,975,736,1522,934,754
550,322.08539240394,283.4960317182588,241.2819926973416,363,354,325,1605,982,730,1592,975,736,1522,934,754
551,289.3043380248558,315.2665538873415,347.98275819356337,325,354,363,1522,934,754,1592,975,736,1605,982,730
552,386.1321017475755,332.2062612293754,305.761344842673,363,325,325,1605,982,730,1522,934,754,1522,934,754
553,339.1518833797035,346.2340249022329,359.6929245898507,325,325,325,1522,934,754,1522,934,754,1522,934,754
554,352.5251764058845,352.4457405048329,363.92993831230757,325,325,325,1522,934,754,1522,934,754,1522,934,754
555,362.16432734326554,355.8398516186741,368.0557023060504,325,325,325,1522,934,754,1522,934,754,1522,934,754
556,452.05309422677334,420.00238094563224,386.73117278026604,354,325,325,1592,975,736,1522,934,754,1522,934,754
557,338.2986845969106,347.4794957979535,358.64327680858594,325,325,325,1522,934,754,1522,934,754,1522,934,754
558,257.3052661723036,283.31431308707295,321.5618136533006,325,325,325,1522,934,754,1522,934,754,1522,934,754
559,345.4866133441352,345.3071096864355,349.817095065407,325,325,325,1522,934,754,1522,934,754,1522,934,754
560,339.4377704381173,350.4168945698823,380.61135032996583,325,325,354,1522,934,754,1522,934,754,1592,975,736
561,145.41664278891878,131.24785712536413,138.8668426947196,285,323,325,1503,923,792,1522,934,756,1524,935,755
562,490.3468160394233,563.9308468243247,655.3701244335143,278,278,282,1500,922,798,1500,922,798,1502,923,795
563,677.1255422741044,642.0077881147549,618.160173417861,325,325,278,1522,934,754,1522,934,754,1500,922,798
564,631.4055748882805,576.8344649897404,536.5743191767567,325,325,278,1522,934,754,1522,934,754,1500,922,798
565,543.2577657061149,545.3100035759476,531.2682938026699,354,192,73,1592,975,736,1465,906,881,1448,904,1000
566,546.4402986603386,477.22217048247035,429.5451082249686,325,325,133,1522,934,754,1522,934,754,1491,910,939
567,548.3073955364819,467.67189353220704,422.63341088939006,325,323,74,1522,934,754,1522,934,756,1448,904,999
568,504.1239926843395,547.995437937215,595.1470406546604,278,325,325,1500,922,798,1522,934,754,1522,934,754
569,402.4649053023133,341.1656489155964,285.1192732875138,74,74,74,1425,898,998,1423,897,998,1423,897,998
570,350.7306658962116,399.7211528053025,458.0534903261845,192,352,352,1477,909,881,1592,975,738,1592,975,738
571,298.36052017651394,262.93915646019707,221.43847904101943,351,193,192,1593,975,739,1506,917,881,1465,906,881
572,320.1952529317073,295.599391068385,266.6439573663727,358,351,197,1606,982,734,1593,975,739,1506,917,877
573,249.5115227800111,301.13618181812694,364.9452013659037,70,74,71,1421,895,1002,1423,897,998,1425,898,1001
574,276.530287672074,231.73044685582428,203.21663317750347,71,71,67,1425,898,1001,1423,897,1001,1421,895,1005
575,212.99295763005875,240.71975407099436,285.8898389240163,74,74,75,1423,897,998,1425,898,998,1432,900,998
576,622.5961773091768,580.1198152106166,552.1829406999098,325,325,279,1522,934,754,1522,934,754,1499,921,797
577,631.1045872119771,588.062921803441,556.457545550422,325,325,325,1522,934,754,1522,934,754,1522,934,754
578,508.19779613847203,515.1601692677725,529.2796992139412,325,325,325,1522,934,754,1522,934,754,1522,934,754
579,650.8801733038117,598.5557618133836,544.7650869870425,325,325,325,1522,934,754,1522,934,754,1522,934,754
580,523.534144063212,476.31187262129004,434.01497670011344,354,325,325,1592,975,736,1522,934,754,1522,934,754
581,495.15351154970114,526.3857900817612,559.4658166501328,325,325,352,1522,934,754,1522,934,754,1592,975,738
582,601.232068339672,582.8773455882464,569.6437483199478,325,325,325,1522,934,754,1522,934,754,1522,934,754
583,618.0177990964338,651.2526391501227,703.2197380620086,192,192,192,1460,904,880,1460,904,880,1460,904,880
584,539.0398872068745,569.6507702092572,595.7214113996575,192,192,192,1462,905,880,1462,905,880,1462,905,880
585,507.63274126084497,551.5124658609268,596.4444651432352,192,190,74,1462,905,880,1462,905,882,1425,898,998
586,569.3013261885133,598.8697688145562,636.9058015122802,192,192,192,1462,905,880,1462,905,880,1462,905,880
587,261.17618574441275,283.73403038761495,309.4285054742048,279,279,325,1499,921,797,1499,921,797,1522,934,754
588,176.74275091216612,297.21709237525357,431.4834875171934,67,73,73,1421,895,1005,1448,904,1000,1505,915,1000
589,388.394129718769,454.5118260287624,537.0661039387982,75,73,73,1432,900,998,1444,903,1000,1448,904,1000
590,663.2691761268572,560.0660675313226,450.75492232475955,325,192,71,1522,934,754,1460,904,880,1425,898,1001
591,648.138102567655,519.8980669323555,414.850575508821,278,190,71,1500,922,798,1460,904,882,1425,898,1001
592,507.01676500881115,470.0308500513557,441.6061593773348,192,74,72,1462,905,880,1425,898,998,1440,902,1001
593,510.4125782149182,480.358199680197,443.45123745458193,325,278,192,1522,934,754,1500,922,798,1462,905,880
594,646.3211276138202,548.7312639170472,487.80426402400377,325,279,192,1522,934,754,1499,921,797,1460,904,880
595,628.9507134903338,547.7599839345696,467.2504681645595,325,278,75,1522,934,754,1500,922,798,1440,902,998
596,585.2520824396954,522.123548597456,469.9287179988046,325,278,75,1522,934,754,1500,922,798,1444,903,998
597,638.2178311517158,578.5378120745437,526.9554060829056,190,75,72,1462,905,882,1432,900,998,1444,903,1001
598,713.4549740523224,619.5958360092488,578.4332286444132,325,192,74,1522,934,754,1462,905,880,1425,898,998
599,691.6834536115491,543.5908387749006,441.36266267096045,325,192,72,1522,934,754,1462,905,880,1432,900,1001
600,697.5535821712909,573.4989101994877,503.66754908371854,325,192,72,1522,934,754,1462,905,880,1432,900,1001
601,581.1325150084101,511.5671998867793,453.81273670975787,278,74,72,1500,922,798,1425,898,998,1432,900,1001
602,624.6454994634956,577.3915482581989,503.87498449516227,325,278,74,1522,934,754,1500,922,798,1425,898,998
603,696.2190747171468,597.9648819119732,497.3399239956511,325,192,72,1522,934,754,1460,904,880,1432,900,1001
604,688.8483142172884,640.047654475821,594.9487372875078,325,278,192,1522,934,754,1500,922,798,1462,905,880
605,611.4989779222857,534.5287644271353,470.3509328150631,325,278,75,1522,934,754,1500,922,798,1444,903,998
606,575.2121347815952,525.5454309572104,470.3371131433283,325,192,74,1522,934,754,1462,905,880,1425,898,998
607,475.647979076964,465.7187992769886,470.28183039534923,354,354,352,1592,975,736,1592,975,736,1592,975,738
608,294.96779485225164,290.58561561095894,300.3914113286197,325,323,282,1522,934,754,1522,934,756,1502,923,795
609,346.701600803919,329.64526388225266,332.2378665956065,325,354,352,1522,934,754,1592,975,736,1592,975,738
610,319.99687498474105,286.54144551879403,270.96309711840837,325,282,73,1522,934,754,1502,923,795,1505,915,1000
611,389.68833700792226,379.11871491658127,368.7505932198618,325,325,282,1522,934,754,1522,934,754,1502,923,795
612,578.4366862501029,560.8047788669422,544.1304990533062,325,325,325,1522,934,754,1522,934,754,1522,934,754
613,437.499714285621,413.3509404852008,406.3520641020542,354,352,352,1592,975,736,1592,975,738,1592,975,738
614,511.24749388138815,498.92384188370875,506.6014212376432,354,352,196,1592,975,736,1592,975,738,1498,915,878
615,637.798557539918,574.8364984932672,524.6732316404183,325,325,192,1522,934,754,1522,934,754,1462,905,880
616,506.8145617481802,424.47496981565354,377.064981137204,325,325,278,1522,934,754,1522,934,754,1500,922,798
617,434.0115205844195,382.06936542989155,353.09063992125306,198,192,74,1462,904,874,1460,904,880,1423,897,998
618,358.332248060372,346.20947416268086,327.0122321871156,363,351,135,1605,982,730,1593,975,739,1585,933,939
619,373.0026809555127,338.8096810895462,320.66493416025395,363,352,73,1605,982,730,1592,975,738,1562,925,999
620,295.1948509036023,303.2507213511618,326.5409622084188,362,362,358,1607,983,731,1607,983,731,1606,982,734
621,270.8468201770144,280.07677518851864,294.0,352,283,194,1592,975,738,1505,924,794,1533,924,880
622,654.7900426854397,595.0672230933242,561.8158061144239,325,325,325,1522,934,754,1522,934,754,1522,934,754
623,683.4222706350738,618.0291255272683,565.6721665417169,325,325,325,1522,934,754,1522,934,754,1522,934,754
624,604.0802926763957,584.2858889276721,573.1963014535247,325,325,325,1522,934,754,1522,934,754,1522,934,754
625,635.1236100161921,582.9107993509813,551.0163336961981,325,325,279,1522,934,754,1522,934,754,1499,921,797
626,609.6933655535379,583.534917549927,566.9179834861477,325,325,279,1522,934,754,1522,934,754,1499,921,797
627,263.6380093992518,279.2901716852922,297.1514765233382,325,325,354,1522,934,754,1522,934,754,1592,975,736
628,332.2077663149975,293.027302482209,257.96317566660554,363,354,325,1605,982,730,1592,975,736,1522,934,754
629,318.30959771895033,281.98758837934696,251.91665288344873,363,325,325,1605,982,730,1522,934,754,1522,934,754
630,292.91978424135164,269.46613887462746,270.5198698801994,354,325,325,1592,975,736,1522,934,754,1522,934,754
631,260.702896033013,274.54143585258674,297.6995129320839,325,325,360,1522,934,754,1522,934,754,1603,981,732
632,602.5122405395595,527.7215174692046,487.8083640119345,323,75,73,1522,934,756,1432,900,998,1448,904,1000
633,717.5054006765384,617.9296076415177,513.9192543581141,325,192,71,1522,934,754,1460,904,880,1425,898,1001
634,695.6759303008837,650.1369086584764,604.3922567339856,278,192,192,1500,922,798,1460,904,880,1462,905,880
